title,company,location,summary,salary
"Platform Owner, DT Platform Mgmt",Optus,Macquarie Park NSW,"Due to the fast paced nature of our business, vacancy close dates may change, so make sure you apply today!
Working with stakeholders and agile teams to collect…",109223.95
Government Engineering Lead (PV Cleared),Microsoft,Australia,Demonstrated history of working in the defense and/or intelligence space in Australia at the business decision maker level.,109223.95
"Online ESL English Language Teacher, Remote Working",Infinitum Education,Sydney NSW,"In order to achieve our vision, we have partnered with major Venture Capital funds and established strong business partnerships around the world.",109223.95
Business Intelligence/Data Analyst,GMT People,Canberra ACT,"A) Understanding the system and the business reporting requirements.
Australian citizens with Baseline or higher.
Data warehouse and ETL processes.",109223.95
Junior Technical Project Manager,Plutus Commerce Australia Pty Ltd,Lavender Bay NSW,"Excellent English communication skills and mature emotional intelligence.
Available and willing to travel on business if required.
Temporarily due to COVID-19.", 95000
Planning & Research Officer Grade 5/6,NSW State Emergency Service,Sydney NSW,"Have the ability to build and maintain positive relationships with key stakeholders, to facilitate project scoping, planning and review workshops; and to ensure…", 91641
"SSGA Investment Operations, Senior Associate",State Street,Sydney NSW,"Participate as required to any new business implementation projects.
Extensive liaison with the business in order to facilitate operational.",109223.95
Business Intelligence Analyst,CPA Australia,Melbourne VIC,"Understand business context to produce clean and digestible data visualisation;
12 month maternity leave cover - Provide business stakeholders relevant data…",109223.95
"APS 5, APS 6 (Multiple Classifications) - Capability Analyst",Australian Government Department of Defence,Australia,"They will be tech-savvy and deeply interested in how organisations leverage technology to drive business or capability outcomes.
$73,636 - $92,150 (plus super).", 92150
Physiotherapist - Several Positions Across Perth!,Life Ready Physio + Pilates,Australia,"High emotional intelligence and self-awareness.
All of our employment decisions are based on business needs, job requirements and individual qualifications,…", 100000
Intelligence Analyst,Sibylline Americas Inc.,Australia,"Production of insightful and actionable intelligence products.
Strong, demonstrable interest in security and intelligence.
Excellent written and spoken English.",109223.95
Head of Strategy and Market Intelligence,Microsoft,Sydney NSW,"Insights and Analysis: Defines, measures, and optimizes business impact by understanding and applying data-driven intelligence to create change.",109223.95
Process Mapping Specialist,QBE,Remote,This is a pivotal role aimed at partnering with our business units’ stakeholders to discover their key business processes and mapping them into a centralised…,109223.95
Manager,Deloitte,Canberra ACT,You will also assist with practice and business development activities including ServiceNow solution development and proposal development.,109223.95
Business Intelligence / Reports Developer,Charter Bridge Consulting,Adelaide SA,"A strong preference will be given to candidates who have specific experience in Informatica and Oracle Business Intelligence Applications (OBIEE, OBIA), as well…",109223.95
Business Intelligence Developer,Paxus,Adelaide SA,"Our client is seeking to engage a Business Intelligent developer with specialization in SQL database development and data modelling, for a critical project.",109223.95
Service Manager,Cummins Inc.,Sydney NSW,"This role operates within core business hours, Monday – Friday.
Emotional intelligence and having a balanced view of customer and staff perspectives.",109223.95
Strategic Partnerships Manager,TikTok,Sydney NSW,We are looking for an experienced business developer to build on existing high level relationships and forge high impact new partnerships.,109223.95
Business Intelligence Analyst,The Create Partnership,Sydney NSW,"Candidates must demonstrate keen curiosity, have strong experience working with databases and business intelligence software, and be capable storytellers using…",109223.95
Medical Science Liaison,Itelios,North Ryde NSW,"Participate in respective integrated brand team meetings to provide in-field medical updates, trends, insights and competitor intelligence.",109223.95
APAC Business Development Director (Water),Royal HaskoningDHV,Sydney NSW,"A strong track record in the Water sector, with experience in the business to business environment and sharp business acumen.",109223.95
Database Engineer,Moody's Corporation,Sydney NSW,"Applying analytical skills to interpret business functions, understand functional requirements, and research and resolve system problems.",109223.95
Agile Project Manager,Efiniti Telecommunications Services,Macquarie Park NSW,"Efiniti is an Australian owned and based company that specialises in these fields across three business sectors — Carrier & ICT, Corporate & Government,…",109223.95
Business Technology Consultant,Third Horizon Consulting Pty Ltd,Sydney NSW,"Business intelligence and knowledge management.
Highly developed analytical skills with a passion for solving complex business problems.",109223.95
Senior Business Consultant,BAE Systems Applied Intelligence,Sydney NSW,"Prepare and deliver training sessions to the client's business users.
Experience of delivering complex business or technology solutions, from gathering…",109223.95
HR Business Partner,Each,Melbourne VIC,"Emotional intelligence, personal resilience, and tenacity is essential in this role.
This role will require you to swiftly build rapport and solid relationships…",109223.95
Director - Program Evaluation,Kantar TNS,Sydney NSW,"Our business is growing, and Program Evaluation is a key area for expansion for us.
We go beyond the obvious, using intelligence, passion and creativity to…",109223.95
Business Intelligence Developer,Safe Places for Children,Brisbane QLD,"Recent and relevant commercial experience engaging with business users.
Leave approvals may depend on business needs at the time.
Strong M and DAX skills.", 90000
Solution Architect - 18 months contract,Reserve Bank of Australia,Sydney NSW,"Experience designing data models for business intelligence solutions.
Advanced knowledge of solution architecture & design for business intelligence solutions.",109223.95
Head of Strategy and Market Intelligence,Microsoft,Sydney NSW,"Insights and Analysis: Defines, measures, and optimizes business impact by understanding and applying data-driven intelligence to create change.",109223.95
Process Mapping Specialist,QBE,Remote,This is a pivotal role aimed at partnering with our business units’ stakeholders to discover their key business processes and mapping them into a centralised…,109223.95
Manager,Deloitte,Canberra ACT,You will also assist with practice and business development activities including ServiceNow solution development and proposal development.,109223.95
Business Intelligence / Reports Developer,Charter Bridge Consulting,Adelaide SA,"A strong preference will be given to candidates who have specific experience in Informatica and Oracle Business Intelligence Applications (OBIEE, OBIA), as well…",109223.95
Business Intelligence Developer,Paxus,Adelaide SA,"Our client is seeking to engage a Business Intelligent developer with specialization in SQL database development and data modelling, for a critical project.",109223.95
Service Manager,Cummins Inc.,Sydney NSW,"This role operates within core business hours, Monday – Friday.
Emotional intelligence and having a balanced view of customer and staff perspectives.",109223.95
Strategic Partnerships Manager,TikTok,Sydney NSW,We are looking for an experienced business developer to build on existing high level relationships and forge high impact new partnerships.,109223.95
Business Intelligence Analyst,The Create Partnership,Sydney NSW,"Candidates must demonstrate keen curiosity, have strong experience working with databases and business intelligence software, and be capable storytellers using…",109223.95
Medical Science Liaison,Itelios,North Ryde NSW,"Participate in respective integrated brand team meetings to provide in-field medical updates, trends, insights and competitor intelligence.",109223.95
APAC Business Development Director (Water),Royal HaskoningDHV,Sydney NSW,"A strong track record in the Water sector, with experience in the business to business environment and sharp business acumen.",109223.95
Database Engineer,Moody's Corporation,Sydney NSW,"Applying analytical skills to interpret business functions, understand functional requirements, and research and resolve system problems.",109223.95
Agile Project Manager,Efiniti Telecommunications Services,Macquarie Park NSW,"Efiniti is an Australian owned and based company that specialises in these fields across three business sectors — Carrier & ICT, Corporate & Government,…",109223.95
Intelligence Analyst,Sibylline Americas Inc.,Australia,"Production of insightful and actionable intelligence products.
Strong, demonstrable interest in security and intelligence.
Excellent written and spoken English.",109223.95
Junior Insights Analyst,Oneflare,Sydney NSW,"Join us today and be part of a Deloitte Fast 50 business.
You will also be fascinated by the opportunity and capabilities represented by the cognitive service…",109223.95
Senior Business Intelligence (BI) Developer,FutureYou,Ryde NSW,"Broad enterprise wide understanding of business processes, such as:
Maintain and providing BAU support to the business on the current platform.",109223.95
Director - Program Evaluation,Kantar TNS,Sydney NSW,"Our business is growing, and Program Evaluation is a key area for expansion for us.
We go beyond the obvious, using intelligence, passion and creativity to…",109223.95
Business Intelligence Developer,Safe Places for Children,Brisbane QLD,"Recent and relevant commercial experience engaging with business users.
Leave approvals may depend on business needs at the time.
Strong M and DAX skills.", 90000
Solution Architect - 18 months contract,Reserve Bank of Australia,Sydney NSW,"Experience designing data models for business intelligence solutions.
Advanced knowledge of solution architecture & design for business intelligence solutions.",109223.95
Head of Strategy and Market Intelligence,Microsoft,Sydney NSW,"Insights and Analysis: Defines, measures, and optimizes business impact by understanding and applying data-driven intelligence to create change.",109223.95
Process Mapping Specialist,QBE,Remote,This is a pivotal role aimed at partnering with our business units’ stakeholders to discover their key business processes and mapping them into a centralised…,109223.95
Manager,Deloitte,Canberra ACT,You will also assist with practice and business development activities including ServiceNow solution development and proposal development.,109223.95
Business Intelligence / Reports Developer,Charter Bridge Consulting,Adelaide SA,"A strong preference will be given to candidates who have specific experience in Informatica and Oracle Business Intelligence Applications (OBIEE, OBIA), as well…",109223.95
Business Intelligence Analyst,Macquarie Group,Australia,"Three or more years hands on experience in data analysis, business intelligence, management reporting or similar roles.
To be successful in this role, you will:",109223.95
Systems Analyst,Artificial Intelligence Australia Pty Ltd,Australia,"You must have a high level of technical expertise and clear insights into current business practices.
Transmit the business and functional knowledge to the…", 95000
ASIO Psychologist (AEE1),ASIO,Australia,Build and sustain relationships with internal and external stakeholders to facilitate effective communication and progress business outcomes; and., 129172
Application Support Engineer,Easy Payroll Global,Australia,They turn a business’s ideas into a tailored business solution by developing complementary software that transforms the user experience of key stakeholders., 130000
Junior .Net Application Support Engineer,Easy Payroll Global,Australia,They turn a business’s ideas into a tailored business solution by developing complementary software that transforms the user experience of key stakeholders.,109223.95
Intelligence Analyst,Sibylline Americas Inc.,Australia,"Production of insightful and actionable intelligence products.
Strong, demonstrable interest in security and intelligence.
Excellent written and spoken English.",109223.95
Junior Insights Analyst,Oneflare,Sydney NSW,"Join us today and be part of a Deloitte Fast 50 business.
You will also be fascinated by the opportunity and capabilities represented by the cognitive service…",109223.95
Senior Business Intelligence (BI) Developer,FutureYou,Ryde NSW,"Broad enterprise wide understanding of business processes, such as:
Maintain and providing BAU support to the business on the current platform.",109223.95
Director - Program Evaluation,Kantar TNS,Sydney NSW,"Our business is growing, and Program Evaluation is a key area for expansion for us.
We go beyond the obvious, using intelligence, passion and creativity to…",109223.95
Business Intelligence Developer,Safe Places for Children,Brisbane QLD,"Recent and relevant commercial experience engaging with business users.
Leave approvals may depend on business needs at the time.
Strong M and DAX skills.", 90000
Solution Architect - 18 months contract,Reserve Bank of Australia,Sydney NSW,"Experience designing data models for business intelligence solutions.
Advanced knowledge of solution architecture & design for business intelligence solutions.",109223.95
Head of Strategy and Market Intelligence,Microsoft,Sydney NSW,"Insights and Analysis: Defines, measures, and optimizes business impact by understanding and applying data-driven intelligence to create change.",109223.95
Process Mapping Specialist,QBE,Remote,This is a pivotal role aimed at partnering with our business units’ stakeholders to discover their key business processes and mapping them into a centralised…,109223.95
Manager,Deloitte,Canberra ACT,You will also assist with practice and business development activities including ServiceNow solution development and proposal development.,109223.95
Business Intelligence / Reports Developer,Charter Bridge Consulting,Adelaide SA,"A strong preference will be given to candidates who have specific experience in Informatica and Oracle Business Intelligence Applications (OBIEE, OBIA), as well…",109223.95
Marketing Specialist,Quarter Acre,Australia,"What sets us apart from the rest is data driven techniques using market intelligence and mathematical modelling.
The successful candidate must have:", 89000
"APS 5, APS 6 (Multiple Classifications) - Capability Analyst",Australian Government Department of Defence,Australia,"They will be tech-savvy and deeply interested in how organisations leverage technology to drive business or capability outcomes.
$73,636 - $92,150 (plus super).", 92150
Business Intelligence Analyst,Macquarie Group,Australia,"Three or more years hands on experience in data analysis, business intelligence, management reporting or similar roles.
To be successful in this role, you will:",109223.95
Systems Analyst,Artificial Intelligence Australia Pty Ltd,Australia,"You must have a high level of technical expertise and clear insights into current business practices.
Transmit the business and functional knowledge to the…", 95000
Junior .Net Application Support Engineer,Easy Payroll Global,Australia,They turn a business’s ideas into a tailored business solution by developing complementary software that transforms the user experience of key stakeholders.,109223.95
Systems Analyst,Artificial Intelligence Australia Pty Ltd,Australia,"You must have a high level of technical expertise and clear insights into current business practices.
Transmit the business and functional knowledge to the…", 95000
Business Intelligence Developer,Paxus,Adelaide SA,"Our client is seeking to engage a Business Intelligent developer with specialization in SQL database development and data modelling, for a critical project.",109223.95
Service Manager,Cummins Inc.,Sydney NSW,"This role operates within core business hours, Monday – Friday.
Emotional intelligence and having a balanced view of customer and staff perspectives.",109223.95
Strategic Partnerships Manager,TikTok,Sydney NSW,We are looking for an experienced business developer to build on existing high level relationships and forge high impact new partnerships.,109223.95
Business Intelligence Analyst,The Create Partnership,Sydney NSW,"Candidates must demonstrate keen curiosity, have strong experience working with databases and business intelligence software, and be capable storytellers using…",109223.95
Medical Science Liaison,Itelios,North Ryde NSW,"Participate in respective integrated brand team meetings to provide in-field medical updates, trends, insights and competitor intelligence.",109223.95
APAC Business Development Director (Water),Royal HaskoningDHV,Sydney NSW,"A strong track record in the Water sector, with experience in the business to business environment and sharp business acumen.",109223.95
Database Engineer,Moody's Corporation,Sydney NSW,"Applying analytical skills to interpret business functions, understand functional requirements, and research and resolve system problems.",109223.95
Agile Project Manager,Efiniti Telecommunications Services,Macquarie Park NSW,"Efiniti is an Australian owned and based company that specialises in these fields across three business sectors — Carrier & ICT, Corporate & Government,…",109223.95
Business Technology Consultant,Third Horizon Consulting Pty Ltd,Sydney NSW,"Business intelligence and knowledge management.
Highly developed analytical skills with a passion for solving complex business problems.",109223.95
Senior Business Consultant,BAE Systems Applied Intelligence,Sydney NSW,"Prepare and deliver training sessions to the client's business users.
Experience of delivering complex business or technology solutions, from gathering…",109223.95
Application Support Engineer,Easy Payroll Global,Australia,They turn a business’s ideas into a tailored business solution by developing complementary software that transforms the user experience of key stakeholders., 130000
Junior .Net Application Support Engineer,Easy Payroll Global,Australia,They turn a business’s ideas into a tailored business solution by developing complementary software that transforms the user experience of key stakeholders.,109223.95
Testing Analyst (SSAS/SSIS),APRA,Australia,"Addressing issues raised by report developers or business end-users.
The role will sit as part of a Product team working along-side the development team and…",109223.95
Intelligence Analyst,Sibylline Americas Inc.,Australia,"Production of insightful and actionable intelligence products.
Strong, demonstrable interest in security and intelligence.
Excellent written and spoken English.",109223.95
Business Intelligence Analyst,Macquarie Group,Australia,"Three or more years hands on experience in data analysis, business intelligence, management reporting or similar roles.
To be successful in this role, you will:",109223.95
FMD Planning and Analyst Lead,Bose,Newington NSW,Influence managers using statistical data and critical thinking to align their forecasts with the trends and have ability to challenge channel managers with…,109223.95
IT Graduate,Allianz,Sydney NSW,"Gain exposure to a wide variety of business functions within our IT Division.
Professional development opportunities to continue to build your business and…",109223.95
Security Intelligence Senior Consultant,Westpac Group,Sydney NSW,"The team provides tactical, operational and strategic threat intelligence to support our business.
Demonstrated experience in an intelligence and/or cyber…",109223.95
Simulation Technician- Expression of Interest,Thales Group,Sydney NSW,"Thales is a business where brilliant people from all over the world come together to share ideas and inspire each other.
Great journeys start here, apply now!",109223.95
Reporting Analyst,Allianz,Sydney NSW,"Support the Allianz business with your data management skills.
Provide recommendations and insights to internal stakeholders to support business decisions;",109223.95
"Specialist, Competitive Intelligence",Insurance Australia Group,Sydney NSW,"Effectively translate data into easily understandable information in professional and meaningful business presentations.
12-Month Max Term Opportunity.",109223.95
Business Intelligence & Data Analyst,MTP Services,Canberra ACT,"Engaging with project team, BI team and diverse business stakeholders to develop an understanding of the system, its use and the reporting requirements of…",109223.95
Cyber Threat Intelligence and Response Engineer,Ethos BeathChapman,Sydney NSW,"Strong focus on the customer and business needs.
3+ years in an IT / Cyber Security operational role, ideally focused on threat intelligence, monitoring and…",109223.95
"Data Scientist, Digital Delta",KPMG,Sydney NSW,"You will work with business stakeholders on factual problem formation, data identification and deriving answers that can be operationalized to solve business…",109223.95
GM Finance,Seeing Machines,Melbourne VIC,"A high level of business acumen and an ability to understand and interpret business strategy.
Our Finance team collaborates with all business units, supporting…",109223.95
GAZ - APS6 - WA - Field Collections Officer,Department of Home Affairs,Western Australia,"A response will be sent during business hours.
Experience in protracted investigations or intelligence operations involving the use of specialist methodologies…",109223.95
"APS5 - Project Support Officer, Canberra",Australian Criminal Intelligence Commission (ACIC),Canberra ACT,"The Australian Criminal Intelligence Commission (ACIC) is Australia’s national criminal intelligence agency.
Job Type: Non-Ongoing, Full Time.", 78404
Qliksense Developer,FinXL,Sydney NSW,"Expertise in data modelling, ETL design, data processing, business intelligence and analytics technologies.
Your experience in enhancing existing and building…",109223.95
Testing Analyst (SSAS/SSIS),Australian Prudential Regulation Authority (APRA),Sydney NSW,"Addressing issues raised by report developers or business end-users.
The role will sit as part of a Product team working along-side the development team and…",109223.95
Global Director of Talent Acquisition,Canva,Sydney NSW,"Provide market/industry/competitive intelligence and candidate insights to influence and shape talent and workforce decisions.
What we're looking for:",109223.95
Business Intelligence Analyst,Macquarie Group,Australia,"Three or more years hands on experience in data analysis, business intelligence, management reporting or similar roles.
To be successful in this role, you will:",109223.95
HR Business Partner,Each,Melbourne VIC,"Emotional intelligence, personal resilience, and tenacity is essential in this role.
This role will require you to swiftly build rapport and solid relationships…",109223.95
ICT Business Analyst / Data Analytics Solutions Consultant,Optivia,Sydney NSW,"Working with users to formulate and document business requirements.
Gap analysis in the context of business requirements and available data and systems.",109223.95
SDR for Australia & Oceania Region,OSIsoft,Sydney NSW,"OSIsoft is a global leader in operational intelligence.
The PI System™ enables users to manage assets, mitigate risks, comply with regulations, improve…",109223.95
"EL2 Manager, National Police Checking Service (NPCS), Canberra",Australian Criminal Intelligence Commission (ACIC),Canberra ACT,"The Australian Criminal Intelligence Commission (ACIC) is Australia’s national criminal intelligence agency.
Job Type: Ongoing, Full-time.", 143176
BI & Data Lead,Freedom Furniture,Australia,Develop distributed BI competencies and capabilities across the business including principles of business driven / self-service BI.,109223.95
Product Specialist - Biosurgery,Johnson & Johnson Family of Companies,Sydney NSW,"Achievement orientated with solid business acumen.
Maintain strong market intelligence to maximize opportunities to both protect and grow the business; and…",109223.95
Research Associate - Data Science,University of New South Wales,Sydney NSW,"Categories: Post doctoral research fellow.
One of Australia’s leading research & teaching universities.
Vibrant campus life with a strong sense of community &…", 103000
Business Analyst,Kogan.com,South Melbourne VIC,"Identify innovative solutions and opportunities for improvement in different areas of the business.
Ability to quickly establish a deep understanding of any…",109223.95
Senior Manager,Deloitte,Canberra ACT,You will also assist with practice and business development activities including ServiceNow solution development and proposal development.,109223.95
Data Evangelist,Xero,Melbourne VIC,"Building trust and credibility with stakeholders and successful, collaborative working relationships across the business.
What you'll bring with you...",109223.95
Business Analyst,Chandler Macleod,Australia,"Chandler Macleod have an upcoming temporary assignment with our Federal Government client for experienced Business Analyst.
Experience in SAS coding.",109223.95
Systems Analyst,Artificial Intelligence Australia Pty Ltd,Australia,"You must have a high level of technical expertise and clear insights into current business practices.
Transmit the business and functional knowledge to the…", 95000
Intelligence Analyst,Sibylline Americas Inc.,Australia,"Production of insightful and actionable intelligence products.
Strong, demonstrable interest in security and intelligence.
Excellent written and spoken English.",109223.95
Marketing Specialist,Quarter Acre,Australia,"What sets us apart from the rest is data driven techniques using market intelligence and mathematical modelling.
The successful candidate must have:", 89000
"APS 5, APS 6 (Multiple Classifications) - Capability Analyst",Australian Government Department of Defence,Australia,"They will be tech-savvy and deeply interested in how organisations leverage technology to drive business or capability outcomes.
$73,636 - $92,150 (plus super).", 92150
Testing Analyst (SSAS/SSIS),Australian Prudential Regulation Authority (APRA),Sydney NSW,"Addressing issues raised by report developers or business end-users.
The role will sit as part of a Product team working along-side the development team and…",109223.95
Global Director of Talent Acquisition,Canva,Sydney NSW,"Provide market/industry/competitive intelligence and candidate insights to influence and shape talent and workforce decisions.
What we're looking for:",109223.95
Microsoft Business Intelligence Senior to Managing Consultant,Altis,Melbourne VIC,"Are you passionate about using data and information to deliver tangible business outcomes?
At Altis you’ll engage with diverse clients and industries and be…",109223.95
"Business Analyst (Perth, Darwin, Hobart and Melbourne)",Tata Consultancy Services (TCS),Melbourne VIC,"Knowledge of business intelligence/analytics software for reporting and analysis leveraging SAS, Tableau, SPSS, SQL or R.
TCS is an equal opportunity employer.", 120000
GBS: Business Development Executive,IBM,Melbourne VIC,"Anticipates, recognises and addresses very complex problems relating to the business development discipline, client opportunities, and business unit…",109223.95
Senior Business Intelligence Consultant,Fortude,South Yarra VIC,"Demonstrable passion for technical excellence in business intelligence or related technologies is a must.
The role will be based in Australia.",109223.95
Business Solutions Consultant,Hyper Anna,Sydney NSW,"3+ years at a consulting firm, with client-facing experience delivering data or business intelligence projects preferred.
A day in your life will include:",109223.95
Solution Designer - Hadoop,Westpac Group,Sydney NSW,The position sits within the Group Technology Analytics IT team for the Enterprise and Credit Risk Line of Business which delivers the organisation’s data and…,109223.95
"Insolvency & Restructuring Leader, Australasia",Willis Towers Watson,Sydney NSW,"Proven business development and networking skills.
Actively drafting proposals, presenting and pitching to potential clients and utilising business intelligence…",109223.95
Technical Specialist Satellite Baseband,nbn™,Sydney NSW,"Develop or review processes that are optimised and effective in delivering business process excellence.
The Satellite Operations team interacts with other nbn…",109223.95
"Management Consultant (Sydney, Canberra, Adelaide, Brisbane, Perth)",Tata Consultancy Services (TCS),Sydney NSW,"Knowledge of business intelligence/analytics software for reporting and analysis.
Interface with business as well technical team.", 110000
Senior SQL BI Developer (Azure),Robert Half,Australia,"The business is continually developing its analytical and reporting capabilities, so a well-rounded BI Developer with both technical skills and stakeholder…",109223.95
Business Intelligence Analyst - Statistics/Mathematics,Agile Talent,Sydney NSW,"The successful applicant will have an actuarial, statistical, mathematical, economics or other quantitative field qualification, or significant work experience…",109223.95
SAP Business Intelligence (BI) Architect,Genesis IT&T Pty Ltd,Sydney NSW,"Excellent communication skills both verbal and written (dealing with the business stakeholders directly).
We are looking to hire a SAP Business Intelligence…",109223.95
System Analyst - Assets,City of Lake Macquarie,Speers Point NSW,"Demonstrated data management and business intelligence reporting skills.
Proven project management skills with strong organisational and time management skills…", 93437
Intelligence Analyst,Sibylline Americas Inc.,Australia,"Production of insightful and actionable intelligence products.
Strong, demonstrable interest in security and intelligence.
Excellent written and spoken English.",109223.95
Marketing Specialist,Quarter Acre,Australia,"What sets us apart from the rest is data driven techniques using market intelligence and mathematical modelling.
The successful candidate must have:", 89000
Systems Analyst,Artificial Intelligence Australia Pty Ltd,Australia,"You must have a high level of technical expertise and clear insights into current business practices.
Transmit the business and functional knowledge to the…", 95000
Senior Investigator,Australian Financial Security Authority (AFSA),Sydney NSW,"Propose and facilitate innovation initiatives and contribute to business improvement.
Be able to discern and assess incoming information from reliable…", 94601
GIS Administrator,Jacobs,Perth WA,"The team combines software development professionals, business consulting expertise, and spatial professionals to offer solutions which are innovative, reliable…",109223.95
Senior Data Analyst,SBS,Sydney NSW,Build and develop dashboards and visualisations that promote the effective use of business intelligence solutions across the team.,109223.95
Mechatronics Engineer,Freshwater Group,Sydney NSW,"Freshwater Group is a renewable energy recruitment business that focuses on all renewable and low carbon emission, energy efficiency and disruptive clean…",109223.95
FMD Planning and Analyst Lead,Bose,Newington NSW,Influence managers using statistical data and critical thinking to align their forecasts with the trends and have ability to challenge channel managers with…,109223.95
IT Graduate,Allianz,Sydney NSW,"Gain exposure to a wide variety of business functions within our IT Division.
Professional development opportunities to continue to build your business and…",109223.95
Security Intelligence Senior Consultant,Westpac Group,Sydney NSW,"The team provides tactical, operational and strategic threat intelligence to support our business.
Demonstrated experience in an intelligence and/or cyber…",109223.95
Simulation Technician- Expression of Interest,Thales Group,Sydney NSW,"Thales is a business where brilliant people from all over the world come together to share ideas and inspire each other.
Great journeys start here, apply now!",109223.95
Reporting Analyst,Allianz,Sydney NSW,"Support the Allianz business with your data management skills.
Provide recommendations and insights to internal stakeholders to support business decisions;",109223.95
"Specialist, Competitive Intelligence",Insurance Australia Group,Sydney NSW,"Effectively translate data into easily understandable information in professional and meaningful business presentations.
12-Month Max Term Opportunity.",109223.95
"APS 5, APS 6 (Multiple Classifications) - Capability Analyst",Australian Government Department of Defence,Australia,"They will be tech-savvy and deeply interested in how organisations leverage technology to drive business or capability outcomes.
$73,636 - $92,150 (plus super).", 92150
Business Intelligence Analyst,Macquarie Group,Australia,"Three or more years hands on experience in data analysis, business intelligence, management reporting or similar roles.
To be successful in this role, you will:",109223.95
Platform Analytics Manager,eBay Inc.,Australia,You are part of a global analytics community across all eBay businesses and work closely with analytical teams in eBay's Classified Group.,109223.95
System Analyst - Assets,City of Lake Macquarie,Speers Point NSW,"Demonstrated data management and business intelligence reporting skills.
Proven project management skills with strong organisational and time management skills…", 93437
Advisory Services Associate,Moody's Corporation,Sydney NSW,"Conducts research to study the intricate business of securitization.
Support clients by answering business related questions with the applications.",109223.95
Business Intelligence,Tyroola,Sunshine Coast QLD,"Currently we are looking for a skilled intern for our business intelligence / pricing department (f/m).
Retrieve, analyse and present critical data and help…",109223.95
"Medical Science Liaison, Alzheimer's Disease (AD) - Diagnostics (Sydney)",Biogen,North Ryde NSW,"Participate in respective integrated brand team meetings to provide in-field medical updates, trends, insights and competitor intelligence.",109223.95
Reporting Business Analyst,Western Power,Perth WA,"Demonstrable business acumen to a good standard.
Experience performing complex analytical and problem-solving activities, including the ability to identify…",109223.95
Data Modeler,Hearing Australia,New South Wales,"Implement new business intelligence solutions and modify or configure existing deployed solutions.
Anticipates business client’s needs and proposes alternative…",109223.95
Business Intelligence Analyst / Developer,Lime Intelligence,Brisbane QLD,"“Simplifying business intelligence and building data cultures”.
Developing, verifying, deploying and maintaining business intelligence dashboards within Tableau…",109223.95
Activation Manager-Programmatic,Resolution Media,Brisbane QLD,"At Resolution, our Remarkable legacy symbolises enthusiasm, creativity, success, intelligence and determination.
Then something catches your eye, a purple cow!",109223.95
Business Development Lead Space Australia,Lockheed Martin Australia,Barton ACT,"Execute Lockheed Martin business capture management processes.
Manage the initial establishment and execution of business opportunities for Space.",109223.95
Data Analyst Visualisation,Sustainability Victoria,Melbourne City Centre VIC,"Proven ability to identify data gaps and fill those using research, surveys, consultation or intelligence.
The Data Analyst - Visualisation will work as part of…",109223.95
"Capability Development Manager, Skin Program",GenesisCare,Australia,"Be brave to drive innovation to achieve the Skin program needs and bring along the base business at the same time.
What’s in it for you:",109223.95
Senior Human Resource Business Partner,Sonic HealthPlus,Osborne Park WA,"Partnering with the business to support transformation and drive change management initiatives and support organisational goals.
JOB POSTING: 17-Aug-2020.",109223.95
"Microsoft Business Intelligence, Azure Data & Analytics Consultant",BI & DW,Sydney NSW,"Documentation (business focused, technology focused and project focused).
This role is the epitome of the archetypal IT business consultant where you will apply…",109223.95
Regional Business Manager - North,CooperVision,Sydney NSW,"Feedback competitive intelligence to the broader commercial team as required.
Complete a quarterly business review with each BDM to determine the sales growth…",109223.95
Market Intelligence Manager,Access Corporate Group,North Sydney NSW,To set up a Market Intelligence system and complete comprehensive reading to generate business insights to support business growth and investment strategy.,109223.95
Customer Success Manager,Partnerize,Sydney NSW,"Min. 3 years experience in online/SaaS business/industry.
Able to use initiative and creativity to propose solutions that work for the business.",109223.95
Change Analyst,Allianz,Sydney NSW,"Allianz Australia is undergoing a significant level of change across the business driven by the changing regulatory environment, changing customer expectations…",109223.95
Business Intelligence Manager,Sirius People,Sydney NSW,"Responsible for performance reporting and analytics management for BAU and business improvement.
Proficient in Microsoft Business intelligence tech stack (SSIS,…",109223.95
Software Tech Leader,Vodafone,North Sydney NSW,"Integrated software with other business systems.
At Vodafone, we put our customers at the heart of everything we do to give Australians more choice and freedom…",109223.95
Head of Data Enablement,Seven West Media,Sydney NSW,"Experience delivering business value from data, Teradata and Hadoop experience is highly desirable.
Drive data stewardship function for the allocated business…",109223.95
Data Scientist,Winc,Mascot NSW,"Winc is a leading business supplies company in Australia.
Liaise with the Business Intelligence Team and business users to provide solution advice.",109223.95
EY Indigenous Graduate Program,EY,Australia,"Here at EY, you’ll focus your intelligence and imagination on the most crucial, complex issues facing business, government, and society today.",109223.95
EL 1 - Assistant Director Risk and Assurance,Australian Government Department of Defence,Canberra ACT,"This role requires a high level of strategic thinking, complex problem solving, relationship management and business acumen.
$101,955 - $115,005 (plus super).", 115005
Expressions of Interest,Altis,Sydney NSW,At Altis you’ll engage with diverse clients and industries and be part of projects that deliver tangible business outcomes.,109223.95
"Tech Advisory - Expression of Interest for Senior Consultants, Managers and Associate Directors",KPMG,Canberra ACT,"Strategy development (business and/or technology).
Play a pivotal role in leading and supporting clients to navigate their way through the end-to-end business,…",109223.95
Data Warehouse/Business Intelligence Architect,Dimodelo Solutions,Brisbane QLD,"We are looking for an experienced Solution Architect in the BI/DW space.
The role will give you the opportunity to work with multiple clients on interesting…",109223.95
